item_idx,n_desc,rougeL_mean,rougeL_min,rougeL_max,rougeL_std
1601,5,0.2342026938368996,0.08,0.3870967741935484,0.10764003944473617
1602,5,0.28251714965908314,0.12121212121212123,0.42105263157894735,0.09941812170212637
1603,5,0.25085808335808335,0.10256410256410256,0.42857142857142855,0.10113149817355771
1604,5,0.15477736699093764,0.06451612903225808,0.27586206896551724,0.06816106131396099
1605,4,0.3075511491146166,0.2105263157894737,0.42857142857142855,0.08611865075788243
1606,4,0.2167839764613958,0.09523809523809526,0.3243243243243243,0.07675948183725659
1607,5,0.1756419429626977,0.09523809523809523,0.24000000000000005,0.04094076479508117
1608,5,0.38985902211483603,0.24000000000000002,0.5714285714285714,0.10223496445841655
1609,5,0.2299851364951476,0.13333333333333333,0.37499999999999994,0.08450373694533815
1610,5,0.2662206621323988,0.19999999999999998,0.3508771929824561,0.05733647124316242
1611,5,0.2812236822950116,0.20338983050847456,0.3548387096774194,0.04635658193947242
1612,5,0.2366123235660667,0.11428571428571427,0.3333333333333333,0.07296804880165995
1613,5,0.24198899655556003,0.08333333333333333,0.4090909090909091,0.09758412292125788
1614,5,0.22326860772106977,0.0851063829787234,0.3829787234042553,0.08505767927310735
1615,4,0.22396825396825396,0.13333333333333333,0.32,0.07564832361345497
1616,5,0.16265829256203418,0.05714285714285715,0.24390243902439024,0.05558974642188811
1617,5,0.16750158294099088,0.07407407407407407,0.3181818181818182,0.07362149816461569
1618,5,0.20678162317558604,0.11764705882352941,0.35,0.0763068391599375
1619,5,0.26530727945487154,0.17391304347826086,0.41379310344827586,0.07097986920300074
1620,5,0.16476611714941264,0.10256410256410256,0.2580645161290323,0.04616765712377572
1621,5,0.21253330701843284,0.13333333333333333,0.30769230769230765,0.058946521957976276
1622,5,0.20866435450331297,0.13333333333333333,0.2941176470588235,0.05368021765244259
1623,5,0.25840637225943647,0.14285714285714288,0.3636363636363636,0.07344538047534088
1624,5,0.21018890582212765,0.08695652173913043,0.3333333333333333,0.08430531511064318
1625,4,0.2727072746094486,0.18181818181818182,0.4347826086956522,0.08583733901742123
1626,3,0.0857142857142857,0.057142857142857134,0.14285714285714285,0.04426266681379905
1627,5,0.24856789382910421,0.20000000000000004,0.3404255319148936,0.0480115991167448
1628,5,0.21057724002004913,0.0975609756097561,0.3636363636363637,0.09744263811453355
1629,5,0.21267032952344325,0.11428571428571427,0.37931034482758624,0.07425272682258259
1630,5,0.15587039244074838,0.0,0.2857142857142857,0.08651437679236879
1631,5,0.2512494694847637,0.14285714285714288,0.3888888888888889,0.0761408425448111
1632,5,0.28910089504348363,0.2222222222222222,0.35294117647058826,0.0418742099114607
1633,5,0.18971288850639279,0.14285714285714285,0.28070175438596495,0.04002281903056776
1634,5,0.4096993463763858,0.2962962962962963,0.5641025641025642,0.08109222449970804
1635,5,0.226435754315261,0.1212121212121212,0.38709677419354843,0.09710008285498894
1636,4,0.11088432264902855,0.0,0.25641025641025644,0.08954761610277123
1637,5,0.13252420801256445,0.043478260869565216,0.28,0.07739995257695653
1638,5,0.26815291737079394,0.14634146341463414,0.3529411764705882,0.059277662428598825
1639,5,0.23390086678963545,0.15789473684210525,0.3478260869565218,0.05784402089405604
1640,5,0.18932671699495404,0.11320754716981132,0.28,0.049962244993705066
1641,5,0.2263583322463758,0.05405405405405406,0.3414634146341463,0.08175641599998247
1642,5,0.1647228862192732,0.04444444444444444,0.3214285714285714,0.07994663659433987
1643,5,0.14462356630402975,0.0,0.28571428571428564,0.08405168343760898
1644,5,0.26981793142918453,0.15,0.39999999999999997,0.06967868182421391
1645,5,0.17337380526916316,0.05405405405405406,0.30769230769230765,0.07444768965640218
1646,4,0.2763556123003128,0.20408163265306123,0.38888888888888884,0.08287312663440288
1647,4,0.25424751447415517,0.12903225806451615,0.42857142857142855,0.10189423819680331
1648,5,0.21593307593307592,0.1081081081081081,0.2857142857142857,0.058509024160096096
1649,4,0.2611881299805748,0.19354838709677422,0.4375,0.08766296835923673
1650,5,0.2502842876289787,0.14285714285714285,0.3636363636363636,0.07586342229729852
1651,5,0.2841288251814567,0.2105263157894737,0.358974358974359,0.05059504750497608
1652,5,0.2943775030201329,0.21739130434782608,0.5555555555555556,0.09362822853122404
1653,5,0.2684145993975715,0.11111111111111112,0.411764705882353,0.11055246227584085
1654,5,0.20237116850954467,0.08163265306122448,0.32098765432098764,0.06732536315694523
1655,4,0.28804609563123496,0.2105263157894737,0.33333333333333326,0.05010270560790604
1656,5,0.25378778196983054,0.06896551724137931,0.5625,0.1721754174180916
1657,5,0.2703279753398559,0.16326530612244897,0.4,0.07599955296010891
1658,5,0.13306191973644804,0.0,0.22641509433962265,0.06861309698712274
1659,5,0.3211314886314886,0.25,0.4,0.056489864659031046
1660,5,0.21775787674874897,0.05,0.4444444444444444,0.11708219812929181
1661,4,0.34640921341012954,0.25,0.41025641025641024,0.05264430436913894
1662,5,0.391075413110143,0.30303030303030304,0.5161290322580646,0.07771802127573521
1663,5,0.18307218440994535,0.13333333333333333,0.2580645161290323,0.042083026139479354
1664,5,0.1700358406700301,0.0,0.2580645161290323,0.0769173204479089
1665,5,0.19195813198894912,0.11764705882352941,0.2580645161290323,0.05024515328162863
1666,5,0.2200238112194634,0.05555555555555555,0.32653061224489793,0.08078987162741909
1667,5,0.17635866305872447,0.10526315789473684,0.3111111111111111,0.0701208852656429
1668,5,0.2602274247491638,0.17391304347826086,0.43999999999999995,0.07307274197230847
1669,5,0.25476854574258273,0.14634146341463414,0.3793103448275862,0.06862867009579038
1670,5,0.26808243674782933,0.18181818181818185,0.35,0.05606726552362438
1671,5,0.16653864233572363,0.06451612903225808,0.26666666666666666,0.07840113839343527
1672,4,0.24241121986319158,0.15384615384615388,0.34782608695652173,0.07464036670435956
1673,4,0.39004573929691605,0.2105263157894737,0.5925925925925926,0.13107311980273434
1674,5,0.30248151979592147,0.16,0.4848484848484849,0.096263460093755
1675,5,0.1384723620787229,0.05555555555555555,0.25,0.054907777276413744
1676,4,0.20563048761631986,0.15384615384615385,0.2758620689655172,0.03777311047169881
1677,4,0.26018343246791514,0.15384615384615383,0.3448275862068965,0.06914016034350152
1678,4,0.2919566908537497,0.23529411764705882,0.35294117647058826,0.042923390052695236
1679,5,0.21137070092674967,0.1395348837209302,0.25641025641025644,0.04754991494907951
1680,4,0.2059284537814141,0.1,0.32432432432432434,0.09082933526920746
1681,5,0.23425157801103363,0.12765957446808512,0.3404255319148936,0.07806375276316818
1682,5,0.2578256828588964,0.14634146341463414,0.37837837837837834,0.06850674111232086
1683,5,0.21843311036789298,0.12000000000000001,0.37500000000000006,0.09337577117357257
1684,5,0.26126069648495276,0.15999999999999998,0.39999999999999997,0.06590729335781909
1685,5,0.26885349509976114,0.1818181818181818,0.41025641025641024,0.07023417033048113
1686,5,0.14837129284089773,0.0,0.29787234042553196,0.0815356803953087
1687,4,0.24581789964142908,0.08,0.4090909090909091,0.10671601873580074
1688,5,0.18033204229684935,0.10256410256410255,0.26666666666666666,0.05844832289521206
1689,5,0.2936711198114222,0.15384615384615385,0.45,0.0936123897845328
1690,5,0.2250416143174001,0.0,0.5116279069767442,0.151646405365733
1691,5,0.2189449797514314,0.0909090909090909,0.4090909090909091,0.09836274497555039
1692,5,0.23807549562085412,0.11428571428571428,0.3870967741935484,0.08648295065290108
1693,5,0.19376350278413462,0.05128205128205128,0.3684210526315789,0.09322481706962407
1694,5,0.37035617137811183,0.2553191489361702,0.5625,0.0917802608377855
1695,5,0.2925804154805524,0.13636363636363638,0.5116279069767442,0.13356741681787365
1696,4,0.30119762774207487,0.23255813953488372,0.3829787234042553,0.05199301814546487
1697,5,0.19942292467647438,0.13793103448275862,0.35000000000000003,0.05953340068160577
1698,5,0.25010931133330155,0.1111111111111111,0.4444444444444444,0.08964645881377231
1699,5,0.29943848339332946,0.10810810810810811,0.5,0.12227205957734132
1700,5,0.22765951522245773,0.09756097560975609,0.38888888888888884,0.09607256719474276
1701,5,0.18740863954035453,0.0625,0.32,0.07741154948215503
1702,5,0.22418378029101188,0.10344827586206896,0.4324324324324324,0.10943511046310185
1703,5,0.22363383742795503,0.1176470588235294,0.3703703703703704,0.08231116457333619
1704,4,0.18475885427104932,0.14634146341463414,0.27027027027027023,0.04365361476247773
1705,5,0.243171998007071,0.1702127659574468,0.32,0.04466439996945747
1706,5,0.15891875518535858,0.06451612903225808,0.29411764705882354,0.07077037022071558
1707,5,0.3123720723720724,0.2222222222222222,0.5333333333333333,0.09493437831836977
1708,5,0.22039317068728836,0.15789473684210528,0.29411764705882354,0.04174693011537482
1709,5,0.22986114508016034,0.12903225806451615,0.33333333333333337,0.0648672746947067
1710,3,0.14761904761904765,0.13333333333333333,0.16666666666666669,0.01535668142533058
1711,5,0.2526752134737616,0.15789473684210525,0.3684210526315789,0.07681282313069902
1712,5,0.18378765504299768,0.09523809523809525,0.3829787234042554,0.08374902853269336
1713,5,0.18280260959435535,0.11428571428571428,0.3125,0.0631498266161308
1714,5,0.2428369420596015,0.1951219512195122,0.33333333333333337,0.035755367013894084
1715,5,0.29190110249688894,0.24390243902439024,0.36363636363636365,0.04083072518725061
1716,5,0.3645872557048185,0.20512820512820512,0.5333333333333333,0.09337869536264047
1717,4,0.3368125701459035,0.2424242424242424,0.4444444444444445,0.07041690330640411
1718,5,0.20775612861932205,0.1,0.2608695652173913,0.04632424759442615
1719,5,0.2483937299156988,0.0689655172413793,0.3448275862068966,0.0887746197715864
1720,5,0.21515051781310862,0.09302325581395349,0.46153846153846156,0.12109082899419842
1721,5,0.28302404197919817,0.1702127659574468,0.43243243243243246,0.07285409972316644
1722,5,0.16084642059175164,0.05405405405405405,0.28571428571428564,0.07159519360951482
1723,5,0.09828684332701673,0.0425531914893617,0.20689655172413796,0.06130180175623888
1724,4,0.20954960931741115,0.14285714285714288,0.2631578947368421,0.042800963744658735
1725,5,0.24871345533239744,0.1276595744680851,0.3870967741935484,0.07354856451954637
1726,5,0.22097452761971637,0.13114754098360656,0.32142857142857145,0.07265842090235825
1727,5,0.25300090054817537,0.13333333333333333,0.39999999999999997,0.07576017821918803
1728,5,0.23796888382582498,0.10526315789473685,0.37209302325581395,0.08797204199860209
1729,5,0.1782952088215246,0.10000000000000002,0.23809523809523808,0.04946961672206783
1730,4,0.36134526561023833,0.25641025641025644,0.5,0.07499663440301767
1731,4,0.2471854724795901,0.17647058823529413,0.35999999999999993,0.06214674098523526
1732,5,0.36633897426411977,0.26666666666666666,0.6470588235294117,0.11178571005966431
1733,5,0.15084103038227464,0.0,0.39999999999999997,0.11346190149534374
1734,5,0.3738179957148746,0.16216216216216214,0.5161290322580646,0.10844286966446232
1735,5,0.2734373589269427,0.1702127659574468,0.41666666666666663,0.07421136354979467
1736,5,0.19829443193919655,0.043478260869565216,0.37209302325581395,0.09325964668782866
1737,5,0.30014519667824124,0.17391304347826086,0.41379310344827586,0.07033083133407739
1738,5,0.20084508030554984,0.0784313725490196,0.3,0.06315262870879988
1739,5,0.25717732293928064,0.06451612903225808,0.5,0.11043725403922182
1740,5,0.2414335191473183,0.1212121212121212,0.3333333333333333,0.07347592840645338
1741,5,0.17953166638839274,0.08333333333333333,0.3,0.058941930965244166
1742,5,0.23705201322639788,0.14285714285714285,0.3636363636363636,0.06425274404201117
1743,5,0.1814155649990788,0.05405405405405405,0.25,0.06104231104942432
1744,4,0.21040200268141443,0.11764705882352941,0.358974358974359,0.09110799037771508
1745,5,0.25167861866154084,0.12903225806451615,0.358974358974359,0.09224766780770469
1746,5,0.2667800542761315,0.14285714285714288,0.3783783783783784,0.07832668108836065
1747,5,0.2351250805410397,0.12903225806451615,0.36363636363636365,0.06898026055813682
1748,5,0.1852428254430543,0.06666666666666667,0.33333333333333337,0.08774643071348666
1749,5,0.29523438676697966,0.17647058823529413,0.4736842105263158,0.09193661618925081
1750,5,0.2791343415476275,0.19999999999999998,0.4799999999999999,0.08569728212122384
1751,5,0.15951818047793279,0.05714285714285715,0.3,0.07038419233491532
1752,5,0.25090919805974893,0.12244897959183673,0.64,0.15048488124466708
1753,5,0.3192110358290776,0.13333333333333333,0.4516129032258065,0.11280170862825628
1754,5,0.2501461512407054,0.11764705882352942,0.42105263157894735,0.1105014409482889
1755,5,0.22493663784516862,0.05882352941176471,0.3448275862068966,0.10651728344990458
1756,5,0.18705490061336572,0.04761904761904763,0.4324324324324324,0.11249500487129716
1757,5,0.20567741213180585,0.05555555555555556,0.4,0.10640248168114189
1758,5,0.14624276065892658,0.04761904761904762,0.2,0.04754238830552348
1759,4,0.24780917993637286,0.1818181818181818,0.3125,0.05394145172020867
1760,3,0.2548045741594129,0.2285714285714286,0.2777777777777778,0.02215015335004722
1761,5,0.17221745747965259,0.039999999999999994,0.2777777777777778,0.07318968325729541
1762,5,0.3124253143679447,0.21739130434782605,0.5614035087719298,0.09948777704843141
1763,5,0.2551370505188978,0.14285714285714285,0.4090909090909091,0.07628805594024796
1764,5,0.31047263330984265,0.17777777777777776,0.4848484848484849,0.09177131259755994
1765,5,0.15258393220912597,0.05714285714285715,0.2173913043478261,0.057107598276876975
1766,5,0.2521801146986455,0.14634146341463414,0.3684210526315789,0.07301917671228089
1767,5,0.2209371104277726,0.06451612903225808,0.4000000000000001,0.09194720827144208
1768,4,0.27254082229177107,0.12121212121212122,0.3636363636363636,0.07821203377779706
1769,5,0.21355991334536112,0.10256410256410256,0.34285714285714286,0.07485176180864235
1770,5,0.27965490303972373,0.14492753623188406,0.38461538461538464,0.07893111645974292
1771,5,0.15411265317443806,0.04545454545454545,0.2545454545454545,0.07131392675910675
1772,5,0.26910505216956826,0.1714285714285714,0.4848484848484848,0.0903394808634156
1773,5,0.2604903225674177,0.14814814814814817,0.35,0.07300571403580802
1774,5,0.2846717894532201,0.16216216216216217,0.43749999999999994,0.07681754107293362
1775,5,0.25356497776332787,0.17647058823529413,0.4878048780487805,0.0909537785711824
1776,5,0.19810401770014013,0.08888888888888889,0.4074074074074074,0.09159544519102852
1777,5,0.24997397051085873,0.15789473684210525,0.3529411764705882,0.06214650462879817
1778,5,0.22513894371986193,0.14634146341463414,0.31034482758620696,0.05092669948242807
1779,5,0.20375595220673176,0.06666666666666667,0.3529411764705882,0.10469718397170433
1780,5,0.2656713861615133,0.15189873417721522,0.3902439024390244,0.07669150095999637
1781,5,0.16350684985568595,0.05128205128205128,0.3684210526315789,0.0903369186969026
1782,5,0.22933177684776157,0.06666666666666667,0.3478260869565218,0.08069518802251244
1783,5,0.24181048387080545,0.11764705882352942,0.47368421052631576,0.1080929921940342
1784,5,0.23870329356623854,0.11764705882352941,0.3448275862068965,0.07135508504170711
1785,5,0.2789685744390878,0.1212121212121212,0.5555555555555556,0.12176472095202469
1786,5,0.26651853218142907,0.13043478260869568,0.5,0.12008054074988123
1787,5,0.19940219364301676,0.07142857142857142,0.37037037037037035,0.08893725696653808
1788,4,0.274217533471479,0.10810810810810811,0.5128205128205129,0.14748413064890253
1789,5,0.2511641062021671,0.12903225806451615,0.35714285714285715,0.08143634632613327
1790,4,0.2485310498468393,0.15,0.33333333333333337,0.0684993265356785
1791,5,0.2550367994160754,0.06779661016949153,0.8000000000000002,0.21991233530623053
1792,5,0.25215981129293813,0.14285714285714285,0.4000000000000001,0.07531900496017191
1793,4,0.30406087906087903,0.20000000000000004,0.4848484848484848,0.0995286892487735
1794,5,0.2482200624900323,0.13793103448275862,0.35294117647058826,0.07274407479926037
1795,5,0.21995080257759136,0.07547169811320754,0.30303030303030304,0.06915014362703126
1796,5,0.26064289801735996,0.09999999999999999,0.47058823529411764,0.11494843097538866
1797,5,0.1955832369224993,0.11594202898550725,0.29787234042553196,0.054987742175003
1798,5,0.14091166662718474,0.052631578947368425,0.27586206896551724,0.07501766707875318
1799,4,0.185064210627488,0.10810810810810811,0.28571428571428575,0.06297233004831054
1800,5,0.2092303213831567,0.0909090909090909,0.35000000000000003,0.06865250553717343
1801,5,0.2910105679535685,0.19999999999999998,0.43902439024390244,0.0687121764139247
1802,5,0.23569973521933876,0.045454545454545456,0.5079365079365079,0.11832423975650527
1803,5,0.20728121363888857,0.11538461538461539,0.3870967741935484,0.08887391381042059
1804,5,0.16002607303599065,0.060606060606060615,0.22950819672131145,0.05571449217162481
1805,5,0.2014458031031765,0.06896551724137931,0.46808510638297873,0.14546854110190824
1806,5,0.24610146360257862,0.1694915254237288,0.375,0.05667417924246166
1807,5,0.2772815167976458,0.0606060606060606,0.43243243243243246,0.13333566286356915
1808,5,0.365461203424545,0.18750000000000003,0.6451612903225806,0.13100970000020262
1809,5,0.21681277660882975,0.11764705882352942,0.43243243243243246,0.0879040225527194
1810,5,0.23633743433023952,0.12244897959183672,0.358974358974359,0.07723348031751143
1811,5,0.22151302784147608,0.13793103448275862,0.43749999999999994,0.08764423212992155
1812,5,0.2549145419615745,0.1081081081081081,0.45714285714285713,0.11035315651619193
1813,5,0.26776500638569606,0.14814814814814814,0.5,0.10504183153087812
1814,4,0.18992449847579554,0.0909090909090909,0.2941176470588235,0.08033207971292042
1815,5,0.18954165855992816,0.125,0.28571428571428575,0.04752609277750878
1816,5,0.30818461624152577,0.1875,0.5454545454545454,0.10615672437643056
1817,5,0.2708927743484885,0.14285714285714288,0.47058823529411764,0.1026760726254831
1818,5,0.38762463343108505,0.21428571428571427,0.6,0.10434447476061927
1819,5,0.18457767722473603,0.058823529411764705,0.41176470588235287,0.10146673880622716
1820,5,0.2546750632396308,0.17391304347826086,0.3673469387755102,0.06409597079466571
1821,4,0.3035783034408721,0.08333333333333333,0.5,0.14271334966195823
1822,5,0.2505880386821713,0.1568627450980392,0.3870967741935484,0.07274105457726791
1823,5,0.23977929449291685,0.13636363636363638,0.33333333333333337,0.0634957042641634
1824,4,0.2633796612840435,0.17647058823529413,0.4186046511627907,0.07892212910272466
1825,5,0.24952626591525756,0.13793103448275862,0.45161290322580644,0.08530708282099743
1826,5,0.1868466033993984,0.05405405405405405,0.3243243243243243,0.08059822453318725
1827,5,0.21869766243596075,0.11538461538461538,0.3404255319148936,0.06586190651098212
1828,5,0.1704557185733656,0.07407407407407407,0.3636363636363636,0.08956929865003989
1829,5,0.283145016747958,0.16666666666666669,0.3846153846153846,0.07178806836639925
1830,5,0.16486809935339344,0.05714285714285715,0.27777777777777773,0.0702354374931128
1831,5,0.18604074434337592,0.06666666666666667,0.43999999999999995,0.097680574754687
1832,5,0.2565442109889859,0.13953488372093026,0.33333333333333337,0.0654797469449174
1833,5,0.15660516227154597,0.10526315789473682,0.2380952380952381,0.03803333180828193
1834,5,0.264547347350462,0.16666666666666666,0.39999999999999997,0.06979592208683298
1835,5,0.29944407234729814,0.11428571428571427,0.5333333333333333,0.12731689677838834
1836,5,0.34318117039479273,0.14035087719298245,0.6666666666666667,0.17058392260772276
1837,5,0.1830280253782955,0.10714285714285714,0.339622641509434,0.0726040768809982
1838,5,0.2787889113780547,0.16216216216216217,0.411764705882353,0.07325474977507272
1839,5,0.29028253093539347,0.13953488372093023,0.45714285714285713,0.08409066670581104
1840,5,0.2684386735335555,0.15,0.38095238095238104,0.08175539312717668
1841,5,0.22655838539655715,0.13333333333333333,0.3111111111111111,0.05574021656126164
1842,4,0.23190549932710205,0.1111111111111111,0.3414634146341463,0.0901335288454716
1843,5,0.2915344061990403,0.08333333333333333,0.5142857142857143,0.11529226492977945
1844,5,0.2951393265276071,0.15789473684210525,0.4090909090909091,0.09355369189188617
1845,5,0.14377050864875313,0.0,0.2631578947368421,0.08167776446187958
1846,5,0.2858519070675392,0.15789473684210525,0.4680851063829787,0.09485655636785104
1847,4,0.16029376029376027,0.12121212121212123,0.23076923076923075,0.03730108856836032
1848,4,0.19121041770869493,0.13333333333333333,0.2580645161290323,0.041678263872825486
1849,5,0.23373343852196848,0.12,0.39215686274509803,0.08921401897387711
1850,5,0.22732226000768208,0.13333333333333333,0.33333333333333337,0.07476824322635808
1851,5,0.2222144331936254,0.125,0.3684210526315789,0.0699924678579023
1852,5,0.2760121474551335,0.18867924528301888,0.42857142857142855,0.07102108354155358
1853,5,0.2594332001320628,0.13333333333333333,0.5263157894736841,0.11541063924404413
1854,5,0.2860031535667238,0.15384615384615385,0.43749999999999994,0.07287135045284117
1855,5,0.2827250564750564,0.17142857142857143,0.4615384615384615,0.09134557307572203
1856,4,0.28611418913143055,0.15384615384615383,0.4444444444444444,0.10569846761734239
1857,5,0.23724970499813888,0.13636363636363635,0.35714285714285715,0.0702506392492506
1858,5,0.27996928963353646,0.1379310344827586,0.4615384615384615,0.10172202022180148
1859,5,0.2373050992975776,0.12000000000000001,0.3125,0.05882604534556071
1860,5,0.20747433699372553,0.13953488372093026,0.27027027027027023,0.04392161704668223
1861,5,0.2689800419490573,0.12903225806451615,0.5625,0.1325435690451237
1862,5,0.2297272883423636,0.15873015873015875,0.3125,0.05685035722254141
1863,4,0.10990147921387311,0.05,0.2162162162162162,0.061550990349368395
1864,4,0.2838561714702688,0.18749999999999997,0.41379310344827586,0.08054073464342869
1865,5,0.23874531879515457,0.1276595744680851,0.3728813559322034,0.08043000559067959
1866,5,0.171705898641015,0.08988764044943821,0.3255813953488372,0.07490686412593442
1867,4,0.3101821640471499,0.1971830985915493,0.45454545454545453,0.1017869565591123
1868,5,0.11373029009628868,0.052631578947368425,0.2105263157894737,0.049438835937119126
1869,5,0.32379033070337415,0.21428571428571427,0.43243243243243246,0.08769876651935006
1870,5,0.18632610939112482,0.08823529411764706,0.29411764705882354,0.06938963675648871
1871,5,0.17852519912999743,0.0425531914893617,0.2631578947368421,0.06174917427147952
1872,5,0.34125211931663546,0.21428571428571427,0.5185185185185186,0.10268747850135072
1873,5,0.19610607124700632,0.1111111111111111,0.35294117647058826,0.06998112542361827
1874,5,0.18707584739919858,0.0975609756097561,0.2439024390243903,0.0465303005850332
1875,5,0.2713994026189148,0.1951219512195122,0.3846153846153846,0.06924030011701097
1876,4,0.3005349895593798,0.1904761904761905,0.46153846153846156,0.08647388186476049
1877,5,0.21543148654810765,0.11764705882352941,0.3125,0.06755339720063207
1878,5,0.2368913068913069,0.14285714285714288,0.34285714285714286,0.0639465256036897
1879,4,0.2502267286698745,0.17142857142857143,0.3225806451612903,0.0518628969909077
1880,5,0.34422745040032227,0.13333333333333333,0.5517241379310344,0.10935206532632245
1881,5,0.26865258647506335,0.1276595744680851,0.3913043478260869,0.07343726834226715
1882,5,0.23461325003667066,0.14285714285714288,0.3555555555555555,0.07628091051015988
1883,5,0.21732852134538788,0.15999999999999998,0.27586206896551724,0.04146125685473107
1884,5,0.1527887077538584,0.05555555555555556,0.24615384615384617,0.05947414775865494
1885,5,0.24935665885660546,0.1142857142857143,0.41379310344827586,0.10026215633796912
1886,5,0.1688757440909398,0.09523809523809525,0.2926829268292683,0.05575987405712045
1887,5,0.35830878359060264,0.19999999999999998,0.6428571428571429,0.12285190633062586
1888,5,0.29497605432132823,0.13333333333333333,0.48000000000000004,0.11059537773433473
1889,5,0.256187726399488,0.09523809523809525,0.4666666666666667,0.09731622535089691
1890,4,0.24495192293780796,0.09523809523809523,0.37209302325581395,0.10046570917131288
1891,5,0.23943701261795888,0.058823529411764705,0.4375,0.11312962731434162
1892,5,0.14648150704290158,0.07228915662650602,0.32,0.07039763392775168
1893,5,0.2462018270313465,0.15789473684210525,0.39999999999999997,0.07490380075495885
1894,5,0.23203130284181445,0.10810810810810811,0.3225806451612903,0.07073538265332477
1895,5,0.2346774938853203,0.14634146341463414,0.37209302325581395,0.07090395923359347
1896,5,0.2482346094555134,0.1111111111111111,0.37837837837837834,0.08575373393182782
1897,5,0.2556496481314218,0.1142857142857143,0.4117647058823529,0.09018397695441789
1898,4,0.28022164398094074,0.11764705882352941,0.3703703703703704,0.09913825134353065
1899,5,0.15869875753596688,0.05405405405405405,0.23076923076923075,0.06534355760217046
1900,5,0.1794581637344795,0.0,0.34285714285714286,0.09945178790196434
1901,5,0.20041125541125537,0.14285714285714285,0.3,0.04563099236196044
1902,5,0.27977317995251993,0.10256410256410256,0.411764705882353,0.0830540258783878
1903,5,0.232774349879613,0.10909090909090909,0.4,0.0754973703983662
1904,4,0.20010668925637606,0.13953488372093023,0.3076923076923077,0.05797665832697947
1905,5,0.2288370853432428,0.0851063829787234,0.5625,0.136083999528265
1906,5,0.28455875151694293,0.2,0.4444444444444445,0.07307143538629902
1907,4,0.1982390215148836,0.10256410256410256,0.2564102564102564,0.05454522865315597
1908,5,0.24652219429515046,0.16216216216216214,0.38709677419354843,0.06323838474552522
1909,4,0.2490149905402965,0.15384615384615383,0.35000000000000003,0.07856215411247854
1910,4,0.2067650183158697,0.12121212121212122,0.3773584905660378,0.08686716958888942
1911,5,0.23250436467791702,0.15789473684210525,0.34146341463414637,0.05680309562988969
1912,5,0.3099108622130021,0.19607843137254902,0.42424242424242425,0.08138832417615217
1913,5,0.18568227060541095,0.125,0.29850746268656714,0.055485645329728044
1914,4,0.303648684386604,0.1764705882352941,0.5116279069767442,0.12004257055501426
1915,3,0.21262254901960786,0.15625,0.29411764705882354,0.06465433552866216
1916,5,0.20105463578587876,0.05555555555555555,0.3243243243243243,0.07862288313980072
1917,5,0.30579518990233284,0.18749999999999997,0.42424242424242425,0.0788524205273718
1918,5,0.2923540599571287,0.125,0.4390243902439024,0.10792062986734677
1919,5,0.3351871210250722,0.19512195121951217,0.4444444444444445,0.07774557834537763
1920,5,0.26846644982177226,0.13043478260869565,0.43243243243243246,0.07812894606337725
1921,4,0.22662120779391023,0.12765957446808512,0.3225806451612903,0.06989814426151869
1922,5,0.27954779705998767,0.1935483870967742,0.4090909090909091,0.07434025628452157
1923,5,0.33601611313154833,0.16216216216216214,0.5999999999999999,0.108681862794315
1924,5,0.25508838383838384,0.17777777777777776,0.39999999999999997,0.07748340097660711
1925,5,0.28123230324393717,0.1111111111111111,0.4444444444444444,0.11738840779532679
1926,5,0.20005730454443968,0.125,0.3333333333333333,0.07747242332171948
1927,5,0.15842026899861122,0.0,0.32653061224489793,0.09092122188715047
1928,5,0.21875236407570045,0.11320754716981131,0.32,0.07561822124497485
1929,5,0.3058979978793327,0.18604651162790697,0.3902439024390244,0.06038919873086049
1930,5,0.30877479593988133,0.13333333333333333,0.4571428571428572,0.10726923615402303
1931,5,0.18188252730763682,0.05,0.24999999999999994,0.05836077705955594
1932,5,0.27438595139872907,0.18604651162790697,0.3902439024390244,0.06436137642785127
1933,5,0.18412912257797948,0.0909090909090909,0.35294117647058826,0.08369400080345049
1934,4,0.19086605402394874,0.13333333333333333,0.27777777777777773,0.0611807578328846
1935,5,0.2379427667793362,0.10810810810810811,0.37499999999999994,0.07563769811573065
1936,5,0.2971745239250961,0.21052631578947367,0.45,0.07016767808924548
1937,5,0.22312231566795462,0.0625,0.36363636363636365,0.09295430306694079
1938,5,0.207314242961185,0.11764705882352941,0.3,0.05215993335431077
1939,4,0.20310280150285662,0.06451612903225808,0.3684210526315789,0.10186793959596525
1940,5,0.2171099430828895,0.15384615384615383,0.3076923076923077,0.04713278045275156
1941,5,0.20044759815897203,0.04761904761904762,0.34285714285714286,0.09734851742199903
1942,5,0.23434268829005672,0.1081081081081081,0.3333333333333333,0.07635564746278695
1943,5,0.23669352334371618,0.12698412698412698,0.43243243243243246,0.08526299634968852
1944,5,0.3954145443461776,0.26086956521739135,0.5517241379310344,0.1108539774282225
1945,5,0.21705556360717213,0.13043478260869565,0.3111111111111111,0.047359158332258997
1946,5,0.3138952107129778,0.1818181818181818,0.5806451612903225,0.12140202454122427
1947,3,0.33983579638752054,0.28571428571428575,0.41379310344827586,0.059303558084010735
1948,5,0.2538592766118899,0.13333333333333333,0.4,0.08369056472471728
1949,5,0.27069838848585503,0.2162162162162162,0.3255813953488372,0.03260512494008049
1950,5,0.23191256070957275,0.11320754716981132,0.45161290322580644,0.08977571744257459
