text_idx,gt_rank,recall@1,precision@1,recall@5,precision@5,recall@10,precision@10,recall@50,precision@50
1034,2583,0,0.0,0,0.0,0,0.0,0,0.0
1034,250,0,0.0,0,0.0,0,0.0,0,0.0
1064,2282,0,0.0,0,0.0,0,0.0,0,0.0
1064,3096,0,0.0,0,0.0,0,0.0,0,0.0
1064,3042,0,0.0,0,0.0,0,0.0,0,0.0
1064,2433,0,0.0,0,0.0,0,0.0,0,0.0
1064,2146,0,0.0,0,0.0,0,0.0,0,0.0
1077,895,0,0.0,0,0.0,0,0.0,0,0.0
1077,1518,0,0.0,0,0.0,0,0.0,0,0.0
1077,94,0,0.0,0,0.0,0,0.0,0,0.0
1077,283,0,0.0,0,0.0,0,0.0,0,0.0
1077,534,0,0.0,0,0.0,0,0.0,0,0.0
1079,637,0,0.0,0,0.0,0,0.0,0,0.0
1079,439,0,0.0,0,0.0,0,0.0,0,0.0
1079,50,0,0.0,0,0.0,0,0.0,0,0.0
1079,1044,0,0.0,0,0.0,0,0.0,0,0.0
1079,1005,0,0.0,0,0.0,0,0.0,0,0.0
1095,909,0,0.0,0,0.0,0,0.0,0,0.0
1095,607,0,0.0,0,0.0,0,0.0,0,0.0
1095,763,0,0.0,0,0.0,0,0.0,0,0.0
1095,226,0,0.0,0,0.0,0,0.0,0,0.0
1095,157,0,0.0,0,0.0,0,0.0,0,0.0
1103,552,0,0.0,0,0.0,0,0.0,0,0.0
1103,69,0,0.0,0,0.0,0,0.0,0,0.0
1103,2061,0,0.0,0,0.0,0,0.0,0,0.0
1103,103,0,0.0,0,0.0,0,0.0,0,0.0
1103,258,0,0.0,0,0.0,0,0.0,0,0.0
1116,257,0,0.0,0,0.0,0,0.0,0,0.0
1116,136,0,0.0,0,0.0,0,0.0,0,0.0
1116,321,0,0.0,0,0.0,0,0.0,0,0.0
