text_idx,gt_rank,recall@1,precision@1,recall@5,precision@5,recall@10,precision@10,recall@50,precision@50
448,152,0,0.0,0,0.0,0,0.0,0,0.0
448,45,0,0.0,0,0.0,0,0.0,1,0.08
461,69,0,0.0,0,0.0,0,0.0,0,0.0
461,51,0,0.0,0,0.0,0,0.0,0,0.0
461,86,0,0.0,0,0.0,0,0.0,0,0.0
461,0,1,1.0,1,1.0,1,0.5,1,0.1
461,43,0,0.0,0,0.0,0,0.0,1,0.1
486,511,0,0.0,0,0.0,0,0.0,0,0.0
486,294,0,0.0,0,0.0,0,0.0,0,0.0
486,15,0,0.0,0,0.0,0,0.0,1,0.1
486,509,0,0.0,0,0.0,0,0.0,0,0.0
486,281,0,0.0,0,0.0,0,0.0,0,0.0
495,371,0,0.0,0,0.0,0,0.0,0,0.0
495,740,0,0.0,0,0.0,0,0.0,0,0.0
495,519,0,0.0,0,0.0,0,0.0,0,0.0
495,358,0,0.0,0,0.0,0,0.0,0,0.0
495,1864,0,0.0,0,0.0,0,0.0,0,0.0
499,138,0,0.0,0,0.0,0,0.0,0,0.0
499,210,0,0.0,0,0.0,0,0.0,0,0.0
499,24,0,0.0,0,0.0,0,0.0,1,0.08
499,37,0,0.0,0,0.0,0,0.0,1,0.08
517,331,0,0.0,0,0.0,0,0.0,0,0.0
517,407,0,0.0,0,0.0,0,0.0,0,0.0
517,177,0,0.0,0,0.0,0,0.0,0,0.0
517,335,0,0.0,0,0.0,0,0.0,0,0.0
517,313,0,0.0,0,0.0,0,0.0,0,0.0
519,502,0,0.0,0,0.0,0,0.0,0,0.0
519,327,0,0.0,0,0.0,0,0.0,0,0.0
519,357,0,0.0,0,0.0,0,0.0,0,0.0
519,15,0,0.0,0,0.0,0,0.0,1,0.1
519,272,0,0.0,0,0.0,0,0.0,0,0.0
520,443,0,0.0,0,0.0,0,0.0,0,0.0
520,1167,0,0.0,0,0.0,0,0.0,0,0.0
520,320,0,0.0,0,0.0,0,0.0,0,0.0
520,501,0,0.0,0,0.0,0,0.0,0,0.0
520,467,0,0.0,0,0.0,0,0.0,0,0.0
523,1567,0,0.0,0,0.0,0,0.0,0,0.0
523,5,0,0.0,0,0.0,1,0.5,1,0.1
523,635,0,0.0,0,0.0,0,0.0,0,0.0
523,219,0,0.0,0,0.0,0,0.0,0,0.0
523,293,0,0.0,0,0.0,0,0.0,0,0.0
535,159,0,0.0,0,0.0,0,0.0,0,0.0
535,175,0,0.0,0,0.0,0,0.0,0,0.0
535,163,0,0.0,0,0.0,0,0.0,0,0.0
535,328,0,0.0,0,0.0,0,0.0,0,0.0
537,25,0,0.0,0,0.0,0,0.0,1,0.1
537,25,0,0.0,0,0.0,0,0.0,1,0.1
537,569,0,0.0,0,0.0,0,0.0,0,0.0
537,62,0,0.0,0,0.0,0,0.0,0,0.0
537,130,0,0.0,0,0.0,0,0.0,0,0.0
541,45,0,0.0,0,0.0,0,0.0,1,0.08
541,54,0,0.0,0,0.0,0,0.0,0,0.0
541,144,0,0.0,0,0.0,0,0.0,0,0.0
541,45,0,0.0,0,0.0,0,0.0,1,0.08
543,524,0,0.0,0,0.0,0,0.0,0,0.0
543,587,0,0.0,0,0.0,0,0.0,0,0.0
543,672,0,0.0,0,0.0,0,0.0,0,0.0
543,694,0,0.0,0,0.0,0,0.0,0,0.0
580,479,0,0.0,0,0.0,0,0.0,0,0.0
580,80,0,0.0,0,0.0,0,0.0,0,0.0
580,20,0,0.0,0,0.0,0,0.0,1,0.1
